Id,Geographic Code,Geographic Value,Year,Sex,Rate,Low,High
25373704,COUNTRY,Peru,2009,Both sexes,4346,4047,4644
25373705,COUNTRY,Peru,2005,Female,1300.806,1192.92,1408.692
25373706,COUNTRY,Peru,2005,Both sexes,4425,4058,4792
25373707,COUNTRY,Peru,2013,Female,1136.137,1042.072,1230.201
25373708,COUNTRY,Peru,2004,Female,1227.211,1121.616,1333.094
25373709,COUNTRY,Peru,2017,Female,1178.077,1066.528,1286.206
25373710,COUNTRY,Peru,2008,Both sexes,4675,4338,5013
25373711,COUNTRY,Peru,2007,Female,1329.539,1230.877,1428.484
25373712,COUNTRY,Peru,2019,Female,1158.97,1041.328,1270.618
25373713,COUNTRY,Peru,2004,Both sexes,4242,3877,4608
25373714,COUNTRY,Peru,2001,Both sexes,4299,3919,4678
25373715,COUNTRY,Peru,2009,Male,3115.999,2901.621,3329.659
25373716,COUNTRY,Peru,2008,Male,3356.74,3114.767,3599.43
25373717,COUNTRY,Peru,2019,Male,3255.187,2924.767,3568.772
25373718,COUNTRY,Peru,2014,Male,2956.071,2704.537,3207.605
25373719,COUNTRY,Peru,2011,Both sexes,4732,4414,5049
25373720,COUNTRY,Peru,2003,Female,1131.335,1033.189,1229.48
25373721,COUNTRY,Peru,2016,Both sexes,4286,3894,4669
25373722,COUNTRY,Peru,2016,Male,3105.773,2821.717,3383.307
25373723,COUNTRY,Peru,2005,Male,3124.194,2865.08,3383.308
25373724,COUNTRY,Peru,2015,Male,3052.225,2784.676,3319.05
25373725,COUNTRY,Peru,2011,Female,1302.578,1215.043,1389.839
25373726,COUNTRY,Peru,2000,Male,3011.116,2736.526,3285.705
25373727,COUNTRY,Peru,2016,Female,1180.227,1072.283,1285.693
25373728,COUNTRY,Peru,2018,Both sexes,4383.84,3953.799,4796.18
25373729,COUNTRY,Peru,2012,Male,3130.226,2873.256,3387.195
25373730,COUNTRY,Peru,2012,Female,1169.774,1073.744,1265.805
25373731,COUNTRY,Peru,2018,Male,3216.32,2900.809,3518.844
25373732,COUNTRY,Peru,2010,Male,2759.332,2574.031,2944.634
25373733,COUNTRY,Peru,2008,Female,1318.26,1223.233,1413.57
25373734,COUNTRY,Peru,2013,Male,3030.863,2779.928,3281.799
25373735,COUNTRY,Peru,2007,Both sexes,4703,4354,5053
25373736,COUNTRY,Peru,2006,Female,1360.835,1251.734,1469.643
25373737,COUNTRY,Peru,2000,Both sexes,4178,3797,4559
25373738,COUNTRY,Peru,2007,Male,3373.461,3123.123,3624.516
25373739,COUNTRY,Peru,2018,Female,1167.52,1052.99,1277.336
25373740,COUNTRY,Peru,2000,Female,1166.884,1060.474,1273.295
25373741,COUNTRY,Peru,2019,Both sexes,4414.157,3966.095,4839.39
25373742,COUNTRY,Peru,2012,Both sexes,4300,3947,4653
25373743,COUNTRY,Peru,2014,Female,1121.929,1026.463,1217.395
25373744,COUNTRY,Peru,2002,Female,1133.471,1034.996,1231.945
25373745,COUNTRY,Peru,2009,Female,1230.001,1145.379,1314.341
25373746,COUNTRY,Peru,2002,Male,2791.529,2549.004,3034.055
25373747,COUNTRY,Peru,2006,Both sexes,4665,4291,5038
25373748,COUNTRY,Peru,2015,Female,1168.775,1066.324,1270.95
25373749,COUNTRY,Peru,2015,Both sexes,4221,3851,4590
25373750,COUNTRY,Peru,2017,Both sexes,4349.284,3937.46,4748.48
25373751,COUNTRY,Peru,2001,Male,3089.717,2816.609,3362.107
25373752,COUNTRY,Peru,2006,Male,3304.165,3039.266,3568.357
25373753,COUNTRY,Peru,2001,Female,1209.283,1102.391,1315.893
25373754,COUNTRY,Peru,2011,Male,3429.422,3198.957,3659.161
25373755,COUNTRY,Peru,2017,Male,3171.207,2870.932,3462.274
25373756,COUNTRY,Peru,2003,Male,2695.665,2461.811,2929.52
25373757,COUNTRY,Peru,2010,Both sexes,3827,3570,4084
25374598,COUNTRY,Philippines,2015,Female,2703.911,2202.984,3244.91
25374599,COUNTRY,Philippines,2012,Male,8327.276,6351.464,9682.685
25374600,COUNTRY,Philippines,2016,Female,2686.518,2108.53,3320.373
25374601,COUNTRY,Philippines,2007,Female,2233.106,1945.72,2563.493
25374602,COUNTRY,Philippines,2018,Female,2667.246,2012.032,3432.771
25374603,COUNTRY,Philippines,2001,Male,5584.378,4572.212,6646.124
25374604,COUNTRY,Philippines,2002,Both sexes,8269,6782.227,9742.186
25374605,COUNTRY,Philippines,2009,Female,2177.35,1905.498,2495.653
25374606,COUNTRY,Philippines,2001,Both sexes,7724,6444.317,9087.667
25374607,COUNTRY,Philippines,2017,Female,2605.201,2006.186,3343.767
25374608,COUNTRY,Philippines,2013,Female,2162.913,1866.685,2492.382
25374609,COUNTRY,Philippines,2014,Male,8682.198,6502.187,10250.09
25374610,COUNTRY,Philippines,2014,Both sexes,10972,8437.88,12945.29
25374611,COUNTRY,Philippines,2009,Male,7587.65,5890.858,8861.364
25374612,COUNTRY,Philippines,2016,Both sexes,12690,9545.965,15722.59
25374613,COUNTRY,Philippines,2013,Both sexes,10513,8230.949,12281.52
25374614,COUNTRY,Philippines,2010,Female,2301.693,1999.908,2642.858
25374615,COUNTRY,Philippines,2008,Female,2065.673,1799.654,2361.596
25374616,COUNTRY,Philippines,2015,Male,10016.09,7461.74,11957.91
25374617,COUNTRY,Philippines,2006,Female,1931.573,1686.955,2222.474
25374618,COUNTRY,Philippines,2000,Male,5507.754,4481.076,6611.164
25374619,COUNTRY,Philippines,2013,Male,8350.087,6364.264,9789.134
25374620,COUNTRY,Philippines,2018,Both sexes,12689.28,9149.028,16265.6
25374621,COUNTRY,Philippines,2006,Both sexes,8636,7051.882,10138.58
25374622,COUNTRY,Philippines,2006,Male,6704.427,5364.927,7916.104
25374623,COUNTRY,Philippines,2012,Both sexes,10509,8248.637,12180.39
25374624,COUNTRY,Philippines,2004,Both sexes,8567,7011.029,10144.68
25374625,COUNTRY,Philippines,2005,Female,2097.331,1834.27,2398.115
25374626,COUNTRY,Philippines,2003,Both sexes,8429,6908.125,10012.61
25374627,COUNTRY,Philippines,2002,Male,6003.372,4818.711,7162.976
25374628,COUNTRY,Philippines,2001,Female,2139.622,1872.104,2441.542
25374629,COUNTRY,Philippines,2004,Male,6456.531,5203.789,7718.83
25374630,COUNTRY,Philippines,2016,Male,10003.48,7437.435,12402.21
25374631,COUNTRY,Philippines,2004,Female,2110.469,1807.24,2425.852
25374632,COUNTRY,Philippines,2008,Both sexes,9130,7337.539,10605.78
25374633,COUNTRY,Philippines,2003,Male,6225.292,4993.872,7489.89
25374634,COUNTRY,Philippines,2019,Male,10284.79,7226.914,13388.62
25374635,COUNTRY,Philippines,2009,Both sexes,9765,7796.356,11357.02
25374636,COUNTRY,Philippines,2002,Female,2265.628,1963.516,2579.21
25374637,COUNTRY,Philippines,2000,Both sexes,7679,6372.62,9090.117
25374638,COUNTRY,Philippines,2011,Female,1988.553,1730.711,2281.217
25374639,COUNTRY,Philippines,2012,Female,2181.724,1897.174,2497.71
25374640,COUNTRY,Philippines,2017,Both sexes,12366.2,9046.079,15845.57
25374641,COUNTRY,Philippines,2010,Male,8494.307,6630.98,9957.394
25374642,COUNTRY,Philippines,2011,Male,8013.447,6116.804,9400.448
25374643,COUNTRY,Philippines,2003,Female,2203.708,1914.253,2522.724
25374644,COUNTRY,Philippines,2015,Both sexes,12720,9664.724,15202.82
25374645,COUNTRY,Philippines,2014,Female,2289.802,1935.693,2695.206
25374646,COUNTRY,Philippines,2019,Female,2731.906,2035.208,3551.365
25374647,COUNTRY,Philippines,2010,Both sexes,10796,8630.888,12600.25
25374648,COUNTRY,Philippines,2011,Both sexes,10002,7847.516,11681.66
25374649,COUNTRY,Philippines,2007,Male,7228.894,5709.186,8567.754
25374650,COUNTRY,Philippines,2005,Male,6657.669,5333.031,7960.951
25374651,COUNTRY,Philippines,2005,Both sexes,8755,7167.301,10359.07
25374652,COUNTRY,Philippines,2019,Both sexes,13016.69,9262.122,16939.98
25374653,COUNTRY,Philippines,2018,Male,10022.03,7136.996,12832.83
25374654,COUNTRY,Philippines,2007,Both sexes,9462,7654.906,11131.25
25374655,COUNTRY,Philippines,2017,Male,9760.995,7039.892,12501.8
25374656,COUNTRY,Philippines,2008,Male,7064.327,5537.884,8244.187
25374657,COUNTRY,Philippines,2000,Female,2171.246,1891.543,2478.953
25375498,COUNTRY,Papua New Guinea,2005,Female,277.6762,241.4787,313.8737
25375499,COUNTRY,Papua New Guinea,2011,Both sexes,1258.359,1100.811,1414.896
25375500,COUNTRY,Papua New Guinea,2011,Male,950.9543,831.8942,1069.251
25375501,COUNTRY,Papua New Guinea,2009,Male,951.0929,832.0143,1070.172
25375502,COUNTRY,Papua New Guinea,2013,Female,313.8681,274.5085,353.4801
25375503,COUNTRY,Papua New Guinea,2010,Female,304.6228,266.6988,342.793
25375504,COUNTRY,Papua New Guinea,2003,Both sexes,1096.259,957.1964,1234.306
25375505,COUNTRY,Papua New Guinea,2001,Male,790.9694,692.5824,889.3564
25375506,COUNTRY,Papua New Guinea,2019,Male,829.7277,710.2771,942.6163
25375507,COUNTRY,Papua New Guinea,2007,Male,905.7127,789.8122,1021.613
25375508,COUNTRY,Papua New Guinea,2008,Both sexes,1216.752,1063.27,1370.235
25375509,COUNTRY,Papua New Guinea,2019,Female,275.6226,235.943,313.1224
25375510,COUNTRY,Papua New Guinea,2016,Male,869.7473,752.0086,985.2072
25375511,COUNTRY,Papua New Guinea,2006,Both sexes,1196.011,1040.098,1350.897
25375512,COUNTRY,Papua New Guinea,2002,Female,258.3478,225.8097,290.6413
25375513,COUNTRY,Papua New Guinea,2004,Female,270.049,235.2275,304.6269
25375514,COUNTRY,Papua New Guinea,2006,Female,283.2909,246.3611,319.9778
25375515,COUNTRY,Papua New Guinea,2019,Both sexes,1105.35,946.2201,1255.739
25375516,COUNTRY,Papua New Guinea,2014,Both sexes,1140.033,991.1101,1287.93
25375517,COUNTRY,Papua New Guinea,2007,Both sexes,1194.421,1041.576,1347.266
25375518,COUNTRY,Papua New Guinea,2004,Male,852.0279,742.1632,961.1244
25375519,COUNTRY,Papua New Guinea,2004,Both sexes,1122.077,977.3907,1265.751
25375520,COUNTRY,Papua New Guinea,2012,Female,306.4371,268.1639,344.7102
25375521,COUNTRY,Papua New Guinea,2005,Both sexes,1172.397,1019.565,1325.229
25375522,COUNTRY,Papua New Guinea,2018,Female,282.9015,243.017,321.0743
25375523,COUNTRY,Papua New Guinea,2011,Female,307.4045,268.9172,345.645
25375524,COUNTRY,Papua New Guinea,2002,Both sexes,1095.681,957.6835,1232.641
25375525,COUNTRY,Papua New Guinea,2013,Both sexes,1268.637,1109.547,1428.746
25375526,COUNTRY,Papua New Guinea,2008,Female,293.2896,256.2938,330.2855
25375527,COUNTRY,Papua New Guinea,2001,Female,252.23,220.8556,283.6043
25375528,COUNTRY,Papua New Guinea,2018,Both sexes,1162.882,998.9344,1319.793
25375529,COUNTRY,Papua New Guinea,2001,Both sexes,1043.199,913.4381,1172.961
25375530,COUNTRY,Papua New Guinea,2006,Male,912.7197,793.7374,1030.919
25375531,COUNTRY,Papua New Guinea,2003,Male,831.7045,726.2012,936.4377
25375532,COUNTRY,Papua New Guinea,2003,Female,264.5544,230.9952,297.8687
25375533,COUNTRY,Papua New Guinea,2014,Female,285.7626,248.4332,322.8345
25375534,COUNTRY,Papua New Guinea,2012,Male,929.8988,813.7569,1046.041
25375535,COUNTRY,Papua New Guinea,2002,Male,837.3333,731.8737,942
25375536,COUNTRY,Papua New Guinea,2013,Male,954.7686,835.0388,1075.266
25375537,COUNTRY,Papua New Guinea,2016,Female,280.1523,242.2278,317.3428
25375538,COUNTRY,Papua New Guinea,2000,Both sexes,1018.277,892.7923,1144.79
25375539,COUNTRY,Papua New Guinea,2018,Male,879.9804,755.9174,998.7187
25375540,COUNTRY,Papua New Guinea,2015,Female,284.9638,247.608,322.3195
25375541,COUNTRY,Papua New Guinea,2007,Female,288.7083,251.7634,325.6531
25375542,COUNTRY,Papua New Guinea,2017,Both sexes,1172.632,1010.804,1329.543
25375543,COUNTRY,Papua New Guinea,2009,Both sexes,1255.195,1098.042,1412.348
25375544,COUNTRY,Papua New Guinea,2009,Female,304.102,266.0278,342.1761
25375545,COUNTRY,Papua New Guinea,2010,Male,944.2629,826.7071,1062.582
25375546,COUNTRY,Papua New Guinea,2017,Female,285.8457,246.3978,324.0949
25375547,COUNTRY,Papua New Guinea,2000,Male,779.3919,683.3456,876.2254
25375548,COUNTRY,Papua New Guinea,2008,Male,923.4627,806.9762,1039.949
25375549,COUNTRY,Papua New Guinea,2012,Both sexes,1236.336,1081.921,1390.751
25375550,COUNTRY,Papua New Guinea,2000,Female,238.8851,209.4467,268.5647
25375551,COUNTRY,Papua New Guinea,2015,Both sexes,1142.117,992.3973,1291.836
25375552,COUNTRY,Papua New Guinea,2015,Male,857.153,744.7893,969.5167
25375553,COUNTRY,Papua New Guinea,2016,Both sexes,1149.9,994.2363,1302.55
25375554,COUNTRY,Papua New Guinea,2017,Male,886.7862,764.4062,1005.448
25375555,COUNTRY,Papua New Guinea,2010,Both sexes,1248.886,1093.406,1405.375
25375556,COUNTRY,Papua New Guinea,2005,Male,894.7206,778.086,1011.355
25375557,COUNTRY,Papua New Guinea,2014,Male,854.2708,742.6768,965.0951
25376398,COUNTRY,Poland,2007,Female,1477.931,1370.578,1578.052
25376399,COUNTRY,Poland,2001,Both sexes,6404,6058.009,6757.127
25376400,COUNTRY,Poland,2014,Both sexes,3947,3690.91,4215.457
25376401,COUNTRY,Poland,2019,Both sexes,3554.584,2781.247,4534.133
25376402,COUNTRY,Poland,2000,Both sexes,7170,6782.119,7561.921
25376403,COUNTRY,Poland,2013,Both sexes,4107,3860.172,4353.146
25376404,COUNTRY,Poland,2012,Male,3259.425,3090.119,3429.491
25376405,COUNTRY,Poland,2003,Both sexes,6341,6004.863,6686.151
25376406,COUNTRY,Poland,2014,Female,913.5937,833.7604,991.2766
25376407,COUNTRY,Poland,2008,Male,4838.867,4602.677,5069.826
25376408,COUNTRY,Poland,2011,Both sexes,4915,4639.644,5188.916
25376409,COUNTRY,Poland,2016,Male,2829.044,2644.048,3029.156
25376410,COUNTRY,Poland,2002,Male,5114.387,4869.495,5373.603
25376411,COUNTRY,Poland,2000,Female,1585.774,1473.175,1694.155
25376412,COUNTRY,Poland,2015,Male,2744.04,2579.895,2917.989
25376413,COUNTRY,Poland,2017,Female,848.4455,714.2488,1000.499
25376414,COUNTRY,Poland,2012,Female,976.5751,898.6146,1049.601
25376415,COUNTRY,Poland,2011,Male,3848.238,3656.032,4042.716
25376416,COUNTRY,Poland,2001,Female,1520.937,1413.528,1626.096
25376417,COUNTRY,Poland,2008,Female,1514.133,1399.902,1618.384
25376418,COUNTRY,Poland,2010,Male,3574.111,3398.713,3751.76
25376419,COUNTRY,Poland,2016,Female,868.9557,787.1853,956.5334
25376420,COUNTRY,Poland,2018,Male,2648.231,2144.926,3192.03
25376421,COUNTRY,Poland,2015,Both sexes,3551,3313.212,3798.876
25376422,COUNTRY,Poland,2004,Male,5026.381,4788.848,5275.235
25376423,COUNTRY,Poland,2000,Male,5584.226,5308.944,5867.766
25376424,COUNTRY,Poland,2005,Both sexes,6140,5817.836,6464.085
25376425,COUNTRY,Poland,2010,Both sexes,4594,4339.131,4847.889
25376426,COUNTRY,Poland,2016,Both sexes,3698,3431.234,3985.689
25376427,COUNTRY,Poland,2007,Both sexes,6285,5936.482,6622.583
25376428,COUNTRY,Poland,2002,Female,1508.613,1404.532,1608.986
25376429,COUNTRY,Poland,2011,Female,1066.762,983.6113,1146.201
25376430,COUNTRY,Poland,2001,Male,4883.063,4644.481,5131.031
25376431,COUNTRY,Poland,2018,Both sexes,3496.506,2809.676,4305.586
25376432,COUNTRY,Poland,2004,Female,1459.619,1357.222,1557.385
25376433,COUNTRY,Poland,2012,Both sexes,4236,3988.733,4479.091
25376434,COUNTRY,Poland,2004,Both sexes,6486,6146.07,6832.62
25376435,COUNTRY,Poland,2006,Both sexes,5786,5475.107,6091.705
25376436,COUNTRY,Poland,2003,Female,1453.823,1352.32,1550.968
25376437,COUNTRY,Poland,2013,Male,3185.022,3015.153,3357.171
25376438,COUNTRY,Poland,2017,Male,2611.318,2261.625,3000.72
25376439,COUNTRY,Poland,2010,Female,1019.889,940.418,1096.129
25376440,COUNTRY,Poland,2003,Male,4887.177,4652.543,5135.183
25376441,COUNTRY,Poland,2006,Male,4457.667,4241.43,4672.339
25376442,COUNTRY,Poland,2019,Male,2684.303,2120.01,3362.946
25376443,COUNTRY,Poland,2017,Both sexes,3459.763,2975.874,4001.219
25376444,COUNTRY,Poland,2008,Both sexes,6353,6002.579,6688.211
25376445,COUNTRY,Poland,2005,Male,4745.055,4521.272,4973.809
25376446,COUNTRY,Poland,2006,Female,1328.333,1233.677,1419.366
25376447,COUNTRY,Poland,2009,Male,3872.092,3680.419,4063.805
25376448,COUNTRY,Poland,2015,Female,806.9598,733.3173,880.8871
25376449,COUNTRY,Poland,2005,Female,1394.945,1296.564,1490.276
25376450,COUNTRY,Poland,2007,Male,4807.069,4565.904,5044.53
25376451,COUNTRY,Poland,2018,Female,848.2749,664.7508,1113.557
25376452,COUNTRY,Poland,2013,Female,921.9781,845.0191,995.9747
25376453,COUNTRY,Poland,2002,Both sexes,6623,6274.027,6982.589
25376454,COUNTRY,Poland,2019,Female,870.2808,661.2368,1171.187
25376455,COUNTRY,Poland,2009,Both sexes,5093,4809.687,5370.044
25376456,COUNTRY,Poland,2009,Female,1220.908,1129.268,1306.239
25376457,COUNTRY,Poland,2014,Male,3033.406,2857.15,3224.181
25377298,COUNTRY,Democratic People's Republic of Korea,2016,Male,4524.786,3900.55,5149.022
25377299,COUNTRY,Democratic People's Republic of Korea,2015,Male,4380.899,3776.126,4986.413
25377300,COUNTRY,Democratic People's Republic of Korea,2010,Both sexes,5731,4926,6537
25377301,COUNTRY,Democratic People's Republic of Korea,2004,Both sexes,5396.258,4652.972,6139.545
25377302,COUNTRY,Democratic People's Republic of Korea,2001,Female,1341.021,1154.257,1527.786
25377303,COUNTRY,Democratic People's Republic of Korea,2003,Male,3948.174,3405.309,4491.039
25377304,COUNTRY,Democratic People's Republic of Korea,2007,Male,4187.864,3609.042,4766.686
25377305,COUNTRY,Democratic People's Republic of Korea,2019,Female,1565.018,1348.35,1781.82
25377306,COUNTRY,Democratic People's Republic of Korea,2008,Both sexes,5756.51,4959.439,6553.58
25377307,COUNTRY,Democratic People's Republic of Korea,2002,Female,1352.402,1164.372,1540.433
25377308,COUNTRY,Democratic People's Republic of Korea,2015,Female,1533.926,1322.171,1745.94
25377309,COUNTRY,Democratic People's Republic of Korea,2009,Female,1539.088,1323.831,1754.345
25377310,COUNTRY,Democratic People's Republic of Korea,2006,Female,1498.232,1291.662,1704.535
25377311,COUNTRY,Democratic People's Republic of Korea,2018,Male,4588.376,3953.149,5223.965
25377312,COUNTRY,Democratic People's Republic of Korea,2008,Female,1546.823,1332.643,1761.003
25377313,COUNTRY,Democratic People's Republic of Korea,2009,Male,4180.912,3596.169,4765.655
25377314,COUNTRY,Democratic People's Republic of Korea,2000,Male,3822.035,3296.735,4347.334
25377315,COUNTRY,Democratic People's Republic of Korea,2004,Male,3932.106,3390.494,4473.719
25377316,COUNTRY,Democratic People's Republic of Korea,2000,Female,1372.965,1184.265,1561.666
25377317,COUNTRY,Democratic People's Republic of Korea,2011,Both sexes,5804,4993,6616
25377318,COUNTRY,Democratic People's Republic of Korea,2017,Both sexes,6041.544,5205.149,6878.38
25377319,COUNTRY,Democratic People's Republic of Korea,2012,Female,1522.107,1312.352,1731.862
25377320,COUNTRY,Democratic People's Republic of Korea,2014,Both sexes,5897.115,5085.281,6708.949
25377321,COUNTRY,Democratic People's Republic of Korea,2012,Both sexes,5769,4974,6564
25377322,COUNTRY,Democratic People's Republic of Korea,2004,Female,1464.152,1262.478,1665.826
25377323,COUNTRY,Democratic People's Republic of Korea,2001,Male,3815.689,3284.277,4347.101
25377324,COUNTRY,Democratic People's Republic of Korea,2005,Both sexes,5410.335,4662.508,6158.161
25377325,COUNTRY,Democratic People's Republic of Korea,2001,Both sexes,5156.71,4438.533,5874.887
25377326,COUNTRY,Democratic People's Republic of Korea,2019,Both sexes,6209.899,5350.171,7070.154
25377327,COUNTRY,Democratic People's Republic of Korea,2002,Male,3908.887,3365.417,4452.356
25377328,COUNTRY,Democratic People's Republic of Korea,2013,Male,4270.679,3681.875,4859.484
25377329,COUNTRY,Democratic People's Republic of Korea,2010,Female,1532.91,1317.591,1748.496
25377330,COUNTRY,Democratic People's Republic of Korea,2005,Female,1455.164,1254.029,1656.3
25377331,COUNTRY,Democratic People's Republic of Korea,2018,Female,1559.466,1343.569,1775.486
25377332,COUNTRY,Democratic People's Republic of Korea,2017,Female,1553.205,1338.179,1768.345
25377333,COUNTRY,Democratic People's Republic of Korea,2011,Male,4262.311,3666.733,4858.623
25377334,COUNTRY,Democratic People's Republic of Korea,2002,Both sexes,5261.289,4529.789,5992.789
25377335,COUNTRY,Democratic People's Republic of Korea,2008,Male,4209.687,3626.796,4792.577
25377336,COUNTRY,Democratic People's Republic of Korea,2016,Female,1571.214,1354.45,1787.978
25377337,COUNTRY,Democratic People's Republic of Korea,2013,Both sexes,5788,4990,6586
25377338,COUNTRY,Democratic People's Republic of Korea,2010,Male,4198.09,3608.409,4788.504
25377339,COUNTRY,Democratic People's Republic of Korea,2006,Both sexes,5574.587,4805.986,6342.196
25377340,COUNTRY,Democratic People's Republic of Korea,2016,Both sexes,6096,5255,6937
25377341,COUNTRY,Democratic People's Republic of Korea,2019,Male,4644.881,4001.821,5288.334
25377342,COUNTRY,Democratic People's Republic of Korea,2003,Both sexes,5411,4667,6155
25377343,COUNTRY,Democratic People's Republic of Korea,2018,Both sexes,6147.842,5296.718,6999.451
25377344,COUNTRY,Democratic People's Republic of Korea,2012,Male,4246.893,3661.648,4832.138
25377345,COUNTRY,Democratic People's Republic of Korea,2005,Male,3955.171,3408.48,4501.861
25377346,COUNTRY,Democratic People's Republic of Korea,2009,Both sexes,5720,4920,6520
25377347,COUNTRY,Democratic People's Republic of Korea,2007,Both sexes,5723,4932,6514
25377348,COUNTRY,Democratic People's Republic of Korea,2006,Male,4076.355,3514.325,4637.661
25377349,COUNTRY,Democratic People's Republic of Korea,2007,Female,1535.136,1322.958,1747.314
25377350,COUNTRY,Democratic People's Republic of Korea,2013,Female,1517.321,1308.125,1726.516
25377351,COUNTRY,Democratic People's Republic of Korea,2003,Female,1462.826,1261.691,1663.961
25377352,COUNTRY,Democratic People's Republic of Korea,2014,Female,1526.853,1316.656,1737.049
25377353,COUNTRY,Democratic People's Republic of Korea,2014,Male,4370.262,3768.624,4971.9
25377354,COUNTRY,Democratic People's Republic of Korea,2015,Both sexes,5914.825,5098.297,6732.353
25377355,COUNTRY,Democratic People's Republic of Korea,2017,Male,4488.339,3866.971,5110.035
25377356,COUNTRY,Democratic People's Republic of Korea,2011,Female,1541.689,1326.267,1757.377
25377357,COUNTRY,Democratic People's Republic of Korea,2000,Both sexes,5195,4481,5909
25378198,COUNTRY,Portugal,2002,Male,1732.938,1543.025,1934.407
25378199,COUNTRY,Portugal,2018,Male,715.1334,566.8291,868.6965
25378200,COUNTRY,Portugal,2004,Female,454.571,382.5806,532.4051
25378201,COUNTRY,Portugal,2003,Female,439.2777,370.88,514.5007
25378202,COUNTRY,Portugal,2004,Male,1542.429,1365.539,1734.02
25378203,COUNTRY,Portugal,2002,Female,474.0618,402.8252,550.9017
